Year,Month,City1,City2,PaxToCity2,PaxFromCity2,FreightToCity2,FreightFromCity2,MailToCity2,MailFromCity2
2021,07,MUMBAI,VADODARA,3849.00,3785.00,9.33,1.80,0.00,0.00
2021,08,MUMBAI,VADODARA,4863.00,5039.00,12.11,3.14,0.07,0.00
2021,09,MUMBAI,VADODARA,5903.00,7219.00,11.93,14.20,0.59,0.11
2021,10,MUMBAI,VADODARA,7969.00,8790.00,11.21,23.15,0.00,0.63
2021,11,MUMBAI,VADODARA,10243.00,10273.00,7.12,17.77,0.14,0.83
2021,12,MUMBAI,VADODARA,11190.00,11130.00,5.79,16.48,0.00,0.79
2022,01,MUMBAI,VADODARA,5268.00,4899.00,3.51,14.17,0.18,3.20
2022,02,MUMBAI,VADODARA,7939.00,8058.00,5.51,16.93,0.15,3.18
2022,03,MUMBAI,VADODARA,12186.00,12293.00,7.97,9.51,0.02,1.08
2022,04,MUMBAI,VADODARA,15361.00,16309.00,29.85,19.87,0.56,0.78
2022,05,MUMBAI,VADODARA,15628.00,17622.00,11.29,22.52,0.22,0.70
2022,06,MUMBAI,VADODARA,15669.00,15975.00,13.11,21.35,0.04,1.22
2022,07,MUMBAI,VADODARA,15279.00,16500.00,10.82,33.66,0.76,1.32
2022,08,MUMBAI,VADODARA,16514.00,17811.00,15.50,28.09,7.64,2.29
2022,09,MUMBAI,VADODARA,15476.00,15776.00,13.24,37.09,10.03,2.64
2022,10,MUMBAI,VADODARA,13694.00,15287.00,11.33,31.61,9.80,1.16
2022,11,MUMBAI,VADODARA,10426.00,11176.00,7.93,32.67,12.46,0.94
2022,12,MUMBAI,VADODARA,9739.00,10058.00,9.51,46.59,14.10,1.14
2023,01,MUMBAI,VADODARA,11240.00,11776.00,8.96,44.09,16.02,1.06
2023,02,MUMBAI,VADODARA,9625.00,10338.00,10.75,41.56,14.29,1.20
2023,03,MUMBAI,VADODARA,9375.00,10208.00,13.11,43.11,15.03,1.06
2023,04,MUMBAI,VADODARA,9978.00,11068.00,11.60,37.47,15.95,0.99
2023,05,MUMBAI,VADODARA,19983.00,23903.00,11.97,35.34,11.43,0.89
2023,06,MUMBAI,VADODARA,19325.00,18734.00,13.26,34.09,15.77,0.85
2023,07,MUMBAI,VADODARA,18772.00,19689.00,17.19,38.16,18.41,0.84
2023,08,MUMBAI,VADODARA,20540.00,22944.00,18.02,38.06,18.44,1.23
2023,09,MUMBAI,VADODARA,21099.00,23161.00,19.20,40.16,19.95,0.95
2023,10,MUMBAI,VADODARA,19827.00,20253.00,22.60,41.43,19.79,0.99
2023,11,MUMBAI,VADODARA,19335.00,19234.00,24.23,34.66,12.32,0.98
2023,12,MUMBAI,VADODARA,19282.00,20196.00,32.66,32.45,7.77,1.02
2024,01,MUMBAI,VADODARA,19461.00,20560.00,35.26,40.65,10.68,0.90
2024,02,MUMBAI,VADODARA,19204.00,21297.00,32.87,58.05,13.44,0.86
2024,03,MUMBAI,VADODARA,16838.00,19533.00,32.99,44.74,13.81,0.85
2024,04,MUMBAI,VADODARA,13021.00,14210.00,21.14,23.35,17.96,0.53
2024,06,MUMBAI,VADODARA,12643.00,13793.00,25.39,0.95,11.34,0.00
2024,07,MUMBAI,VADODARA,12132.00,13418.00,29.46,0.17,8.76,0.00
2024,08,MUMBAI,VADODARA,13608.00,15079.00,26.37,0.13,8.93,0.00
2024,09,MUMBAI,VADODARA,13733.00,15303.00,25.50,0.05,9.38,0.00
2024,10,MUMBAI,VADODARA,14670.00,14925.00,29.34,0.15,11.55,0.00
2024,11,MUMBAI,VADODARA,13930.00,14933.00,30.12,0.06,12.71,0.00
2024,12,MUMBAI,VADODARA,14504.00,15422.00,31.13,0.08,19.17,0.00
2025,01,MUMBAI,VADODARA,14817.00,15702.00,24.70,0.05,18.02,0.00
2025,02,MUMBAI,VADODARA,12947.00,13644.00,27.12,0.05,14.10,0.00
2025,03,MUMBAI,VADODARA,12225.00,15194.00,47.05,0.10,13.93,0.00
2015,04,MUMBAI,VARANASI,10111.00,7534.00,,,,
2015,05,MUMBAI,VARANASI,11564.00,10373.00,,,,
2015,06,MUMBAI,VARANASI,7764.00,10604.00,,,,
2015,07,MUMBAI,VARANASI,7714.00,7987.00,,,,
2015,08,MUMBAI,VARANASI,7518.00,7634.00,,,,
2015,09,MUMBAI,VARANASI,10880.00,9352.00,,,,
2015,10,MUMBAI,VARANASI,14860.00,12965.00,,,,
2015,11,MUMBAI,VARANASI,20028.00,15494.00,,,,
2015,12,MUMBAI,VARANASI,16012.00,17497.00,,,,
2016,01,MUMBAI,VARANASI,14116.00,12603.00,,,,
2016,02,MUMBAI,VARANASI,15613.00,13930.00,,,,
2016,03,MUMBAI,VARANASI,16829.00,14996.00,,,,
2016,04,MUMBAI,VARANASI,19744.00,14527.00,,,,
2016,05,MUMBAI,VARANASI,17672.00,18288.00,,,,
2016,06,MUMBAI,VARANASI,15563.00,16857.00,,,,
2016,07,MUMBAI,VARANASI,17045.00,15882.00,,,,
2016,08,MUMBAI,VARANASI,17183.00,16225.00,,,,
2016,09,MUMBAI,VARANASI,18041.00,16631.00,,,,
2016,10,MUMBAI,VARANASI,19122.00,16284.00,,,,
2016,11,MUMBAI,VARANASI,17793.00,16500.00,,,,
2016,12,MUMBAI,VARANASI,14830.00,18928.00,,,,
2017,01,MUMBAI,VARANASI,15663.00,18142.00,,,,
2017,02,MUMBAI,VARANASI,15501.00,16241.00,,,,
2017,03,MUMBAI,VARANASI,15271.00,14847.00,,,,
2017,04,MUMBAI,VARANASI,14403.00,12875.00,,,,
2017,05,MUMBAI,VARANASI,15609.00,14608.00,,,,
2017,06,MUMBAI,VARANASI,18042.00,20077.00,,,,
2017,07,MUMBAI,VARANASI,17934.00,18775.00,,,,
2017,08,MUMBAI,VARANASI,18531.00,18456.00,,,,
2017,09,MUMBAI,VARANASI,19172.00,17910.00,,,,
2017,10,MUMBAI,VARANASI,19649.00,18284.00,,,,
2017,11,MUMBAI,VARANASI,18715.00,18385.00,,,,
2017,12,MUMBAI,VARANASI,14992.00,15357.00,,,,
2018,01,MUMBAI,VARANASI,15468.00,14415.00,,,,
2018,02,MUMBAI,VARANASI,19501.00,17043.00,,,,
2018,03,MUMBAI,VARANASI,20746.00,20192.00,61.92,8.24,1.37,1.64
2018,04,MUMBAI,VARANASI,22147.00,17172.00,58.83,8.61,1.20,1.59
2018,05,MUMBAI,VARANASI,22713.00,25190.00,78.60,18.18,1.25,1.27
2018,06,MUMBAI,VARANASI,20781.00,21601.00,76.72,17.87,0.64,1.27
2018,07,MUMBAI,VARANASI,20833.00,21865.00,70.59,20.90,1.15,1.38
2018,08,MUMBAI,VARANASI,21054.00,19775.00,67.24,10.59,0.78,2.16
2018,09,MUMBAI,VARANASI,21021.00,20363.00,53.94,6.82,2.42,1.86
2018,10,MUMBAI,VARANASI,23274.00,18524.00,72.20,19.04,5.22,1.66
2018,11,MUMBAI,VARANASI,23440.00,21415.00,61.82,7.55,2.38,1.50
2018,12,MUMBAI,VARANASI,18870.00,18923.00,73.88,25.18,8.36,1.70
2019,01,MUMBAI,VARANASI,20478.00,17973.00,68.00,15.02,4.87,1.72
2019,02,MUMBAI,VARANASI,17562.00,18120.00,65.31,10.37,3.68,0.83
2019,03,MUMBAI,VARANASI,17424.00,18332.00,63.23,10.09,1.03,1.12
2019,04,MUMBAI,VARANASI,22502.00,18370.00,67.74,10.03,0.99,1.59
2019,05,MUMBAI,VARANASI,26170.00,23847.00,56.81,13.24,1.71,1.58
2019,06,MUMBAI,VARANASI,20975.00,25024.00,54.57,21.42,2.27,1.17
2019,07,MUMBAI,VARANASI,24164.00,23745.00,54.82,18.44,4.20,1.94
2019,08,MUMBAI,VARANASI,25581.00,23638.00,60.56,13.40,3.15,2.27
2019,09,MUMBAI,VARANASI,26645.00,23859.00,58.33,16.13,12.68,1.89
2019,10,MUMBAI,VARANASI,27546.00,17349.00,54.47,13.43,11.59,1.66
2019,11,MUMBAI,VARANASI,29904.00,29234.00,44.92,16.24,8.67,1.67
2019,12,MUMBAI,VARANASI,26016.00,28820.00,49.30,12.19,2.31,1.60
2020,01,MUMBAI,VARANASI,28332.00,24734.00,62.98,12.52,2.43,2.03
2020,02,MUMBAI,VARANASI,30143.00,28112.00,49.51,12.56,2.29,1.58
2020,03,MUMBAI,VARANASI,23047.00,18895.00,34.37,9.90,0.46,1.20
2020,05,MUMBAI,VARANASI,2207.00,651.00,1.08,0.34,0.00,0.00
2020,06,MUMBAI,VARANASI,15509.00,5823.00,32.63,18.53,9.49,4.76
2020,07,MUMBAI,VARANASI,22266.00,9242.00,49.72,33.76,11.79,5.18
2020,08,MUMBAI,VARANASI,13261.00,20720.00,40.72,31.14,13.80,5.99
2020,09,MUMBAI,VARANASI,12633.00,25618.00,55.55,10.70,9.75,4.70
2020,10,MUMBAI,VARANASI,22506.00,33639.00,60.56,6.94,17.36,0.09
2020,11,MUMBAI,VARANASI,43722.00,30515.00,66.24,9.59,7.95,0.00
2020,12,MUMBAI,VARANASI,26829.00,37216.00,53.67,42.65,7.23,0.00
2021,01,MUMBAI,VARANASI,23755.00,33742.00,60.61,18.90,7.64,0.00
2021,02,MUMBAI,VARANASI,29344.00,22436.00,103.84,12.90,9.72,0.00
2021,03,MUMBAI,VARANASI,32273.00,19970.00,125.91,19.80,6.32,0.00
2021,04,MUMBAI,VARANASI,30997.00,13321.00,126.84,19.64,2.72,0.00
2021,06,MUMBAI,VARANASI,12187.00,19893.00,70.33,42.85,2.42,0.46
2021,07,MUMBAI,VARANASI,14390.00,13108.00,93.93,25.65,2.30,0.38
2021,08,MUMBAI,VARANASI,20276.00,16541.00,102.40,24.68,3.05,0.02
2021,09,MUMBAI,VARANASI,17148.00,13009.00,117.63,38.09,4.51,0.01
2021,10,MUMBAI,VARANASI,27408.00,15728.00,153.11,30.45,2.73,0.83
2021,11,MUMBAI,VARANASI,33690.00,28940.00,84.51,14.52,5.07,2.10
2021,12,MUMBAI,VARANASI,23014.00,29212.00,82.47,14.79,6.52,1.33
2022,01,MUMBAI,VARANASI,17953.00,14547.00,76.93,24.28,8.14,1.30
2022,02,MUMBAI,VARANASI,24355.00,22476.00,55.22,31.04,8.01,0.95
2022,03,MUMBAI,VARANASI,27872.00,26511.00,83.15,22.83,7.30,0.91
2022,04,MUMBAI,VARANASI,29701.00,22829.00,66.21,28.52,6.52,0.97
2022,05,MUMBAI,VARANASI,32505.00,30878.00,60.10,41.05,6.21,1.07
2022,06,MUMBAI,VARANASI,22605.00,28942.00,45.04,30.75,8.04,1.02
2022,07,MUMBAI,VARANASI,19364.00,17817.00,61.66,18.95,7.65,1.09
2022,08,MUMBAI,VARANASI,19904.00,20559.00,61.23,16.29,6.85,1.16
2022,09,MUMBAI,VARANASI,23170.00,19865.00,71.75,17.05,6.18,0.90
2022,10,MUMBAI,VARANASI,30667.00,21911.00,64.56,27.50,6.79,0.84
2022,11,MUMBAI,VARANASI,29274.00,28848.00,46.05,23.76,8.55,0.82
2022,12,MUMBAI,VARANASI,26485.00,28483.00,49.92,22.19,6.13,0.85
2023,01,MUMBAI,VARANASI,27028.00,25102.00,83.23,51.06,10.10,0.83
2023,02,MUMBAI,VARANASI,28429.00,27055.00,57.92,20.11,9.05,0.87
2023,03,MUMBAI,VARANASI,26075.00,25361.00,52.20,23.70,14.38,0.79
2023,04,MUMBAI,VARANASI,29812.00,26507.00,64.29,25.83,13.50,0.72
2023,05,MUMBAI,VARANASI,25884.00,25213.00,62.04,20.84,16.29,0.70
2023,06,MUMBAI,VARANASI,30184.00,30448.00,51.36,56.34,18.53,0.73
2023,07,MUMBAI,VARANASI,27244.00,29742.00,56.73,16.27,21.14,0.85
2023,08,MUMBAI,VARANASI,30610.00,30721.00,58.26,24.75,20.47,1.18
2023,09,MUMBAI,VARANASI,32908.00,32467.00,70.42,23.80,13.24,0.71
2023,10,MUMBAI,VARANASI,33457.00,28841.00,85.89,23.50,13.33,0.65
2023,11,MUMBAI,VARANASI,32577.00,26587.00,78.94,21.40,14.25,0.73
2023,12,MUMBAI,VARANASI,31820.00,32536.00,67.15,25.44,11.84,0.72
2024,01,MUMBAI,VARANASI,28185.00,28082.00,58.77,26.04,10.07,0.55
2024,02,MUMBAI,VARANASI,29713.00,27744.00,64.13,21.69,11.98,0.67
2024,03,MUMBAI,VARANASI,31406.00,28366.00,63.13,21.38,11.26,0.72
2024,04,MUMBAI,VARANASI,32289.00,27346.00,58.91,22.98,11.95,0.73
2024,06,MUMBAI,VARANASI,31621.00,32565.00,66.96,80.31,13.61,0.72
2024,07,MUMBAI,VARANASI,25568.00,27791.00,73.40,33.52,14.36,1.32
2024,08,MUMBAI,VARANASI,26146.00,29193.00,61.24,28.18,15.50,1.20
2024,09,MUMBAI,VARANASI,27859.00,28049.00,60.71,22.75,15.91,0.78
2024,10,MUMBAI,VARANASI,35578.00,27910.00,99.47,41.35,16.54,0.79
2024,11,MUMBAI,VARANASI,41707.00,39740.00,87.69,27.80,12.13,0.75
2024,12,MUMBAI,VARANASI,37184.00,39927.00,107.70,39.65,17.90,0.76
2025,01,MUMBAI,VARANASI,39168.00,39174.00,89.57,51.71,15.98,0.92
2025,02,MUMBAI,VARANASI,38030.00,37617.00,74.15,46.90,11.35,0.75
2025,03,MUMBAI,VARANASI,46108.00,44408.00,74.09,31.74,9.73,0.68
2023,12,MUMBAI,VIDYANAGAR,93.00,89.00,0.00,0.00,0.00,0.00
2018,01,MUMBAI,VIJAYAWADA,538.00,636.00,,,,
2018,02,MUMBAI,VIJAYAWADA,1420.00,1276.00,,,,
2018,03,MUMBAI,VIJAYAWADA,1732.00,1605.00,0.00,0.00,0.00,0.00
2018,04,MUMBAI,VIJAYAWADA,1613.00,1541.00,0.00,0.00,0.00,0.00
2018,05,MUMBAI,VIJAYAWADA,1621.00,1572.00,0.00,0.00,0.00,0.00
2018,06,MUMBAI,VIJAYAWADA,1346.00,1101.00,0.00,0.00,0.00,0.00
2018,07,MUMBAI,VIJAYAWADA,1231.00,1065.00,0.00,0.00,0.00,0.00
2018,08,MUMBAI,VIJAYAWADA,1424.00,1255.00,0.00,0.00,0.00,0.00
2018,09,MUMBAI,VIJAYAWADA,1509.00,1395.00,0.01,0.03,0.00,0.00
2018,10,MUMBAI,VIJAYAWADA,1602.00,1262.00,0.00,0.00,0.00,0.00
2018,11,MUMBAI,VIJAYAWADA,1440.00,1362.00,0.00,0.00,0.00,0.00
2018,12,MUMBAI,VIJAYAWADA,1748.00,1257.00,0.00,0.00,0.00,0.00
2019,01,MUMBAI,VIJAYAWADA,1694.00,1501.00,0.00,0.00,0.00,0.00
2019,02,MUMBAI,VIJAYAWADA,904.00,670.00,0.00,0.00,0.00,0.00
2019,03,MUMBAI,VIJAYAWADA,498.00,311.00,0.00,0.00,0.00,0.00
2019,04,MUMBAI,VIJAYAWADA,1737.00,1386.00,0.00,0.00,0.00,0.00
2019,05,MUMBAI,VIJAYAWADA,2016.00,1950.00,0.70,0.06,0.00,0.00
2019,06,MUMBAI,VIJAYAWADA,3487.00,3418.00,10.60,0.93,0.00,0.00
2019,07,MUMBAI,VIJAYAWADA,3937.00,3617.00,17.35,0.00,0.00,0.00
2019,08,MUMBAI,VIJAYAWADA,3292.00,3220.00,11.37,0.80,0.00,0.00
2019,09,MUMBAI,VIJAYAWADA,2874.00,3246.00,4.91,0.43,0.00,0.00
2019,10,MUMBAI,VIJAYAWADA,4290.00,3689.00,10.17,0.69,0.00,0.00
2019,11,MUMBAI,VIJAYAWADA,1470.00,1628.00,0.00,0.00,0.00,0.00
2019,12,MUMBAI,VIJAYAWADA,1554.00,1424.00,0.00,0.00,0.00,0.00
2020,01,MUMBAI,VIJAYAWADA,1345.00,1248.00,0.00,0.00,0.00,0.00
2020,02,MUMBAI,VIJAYAWADA,1461.00,1275.00,0.02,0.00,0.00,0.00
2020,03,MUMBAI,VIJAYAWADA,858.00,579.00,0.00,0.00,0.00,0.00
2020,05,MUMBAI,VIJAYAWADA,143.00,0.00,0.00,0.00,0.00,0.00
2020,06,MUMBAI,VIJAYAWADA,20.00,0.00,0.00,0.00,0.00,0.00
2020,07,MUMBAI,VIJAYAWADA,246.00,0.00,0.00,0.00,0.00,0.00
2020,10,MUMBAI,VIJAYAWADA,0.00,0.00,0.00,0.02,0.00,0.00
2020,11,MUMBAI,VIJAYAWADA,0.00,0.00,0.00,0.01,0.00,0.00
2020,12,MUMBAI,VIJAYAWADA,0.00,0.00,0.00,0.06,0.00,0.00
2021,01,MUMBAI,VIJAYAWADA,955.00,1164.00,0.69,0.00,0.00,0.00
2021,02,MUMBAI,VIJAYAWADA,1484.00,1491.00,2.47,1.50,0.00,0.00
2021,03,MUMBAI,VIJAYAWADA,1234.00,1178.00,4.77,0.03,0.00,0.00
2021,10,MUMBAI,VIJAYAWADA,0.00,0.00,0.00,0.01,0.00,0.00
2022,04,MUMBAI,VIJAYAWADA,30.00,0.00,0.00,0.00,0.00,0.00
2024,06,MUMBAI,VIJAYAWADA,1834.00,1874.00,1.73,0.00,0.00,0.00
2024,07,MUMBAI,VIJAYAWADA,3973.00,3806.00,2.94,0.00,0.00,0.00
2024,08,MUMBAI,VIJAYAWADA,5579.00,6895.00,1.27,0.00,0.00,0.02
2024,09,MUMBAI,VIJAYAWADA,6071.00,6582.00,3.77,0.20,0.00,0.35
2024,10,MUMBAI,VIJAYAWADA,8711.00,7351.00,11.48,1.21,0.96,0.43
2024,11,MUMBAI,VIJAYAWADA,7803.00,8784.00,7.71,2.02,1.52,0.01
2024,12,MUMBAI,VIJAYAWADA,9355.00,8128.00,13.70,1.58,5.47,0.01
2025,01,MUMBAI,VIJAYAWADA,8849.00,8978.00,15.64,2.89,1.35,0.26
2025,02,MUMBAI,VIJAYAWADA,7695.00,7334.00,11.96,3.90,4.28,0.35
2025,03,MUMBAI,VIJAYAWADA,7442.00,7584.00,19.43,7.04,2.60,0.39
2015,04,MUMBAI,VISAKHAPATNAM,4327.00,5170.00,,,,
2015,05,MUMBAI,VISAKHAPATNAM,4827.00,6189.00,,,,
2015,06,MUMBAI,VISAKHAPATNAM,4222.00,5440.00,,,,
2015,07,MUMBAI,VISAKHAPATNAM,6041.00,6311.00,,,,
2015,08,MUMBAI,VISAKHAPATNAM,5455.00,6028.00,,,,
2015,09,MUMBAI,VISAKHAPATNAM,5289.00,5858.00,,,,
2015,10,MUMBAI,VISAKHAPATNAM,8263.00,5883.00,,,,
2015,11,MUMBAI,VISAKHAPATNAM,6202.00,7136.00,,,,
2015,12,MUMBAI,VISAKHAPATNAM,8553.00,8399.00,,,,
2016,01,MUMBAI,VISAKHAPATNAM,8733.00,9158.00,,,,
2016,02,MUMBAI,VISAKHAPATNAM,7971.00,8205.00,,,,
2016,03,MUMBAI,VISAKHAPATNAM,7759.00,8306.00,,,,
2016,04,MUMBAI,VISAKHAPATNAM,8279.00,8841.00,,,,
2016,05,MUMBAI,VISAKHAPATNAM,8291.00,9486.00,,,,
2016,06,MUMBAI,VISAKHAPATNAM,7943.00,7948.00,,,,
2016,07,MUMBAI,VISAKHAPATNAM,7879.00,7823.00,,,,
2016,08,MUMBAI,VISAKHAPATNAM,8105.00,8815.00,,,,
2016,09,MUMBAI,VISAKHAPATNAM,6797.00,8277.00,,,,
2016,10,MUMBAI,VISAKHAPATNAM,7869.00,7590.00,,,,
2016,11,MUMBAI,VISAKHAPATNAM,6284.00,7156.00,,,,
2016,12,MUMBAI,VISAKHAPATNAM,9349.00,9388.00,,,,
2017,01,MUMBAI,VISAKHAPATNAM,9739.00,9919.00,,,,
2017,02,MUMBAI,VISAKHAPATNAM,7887.00,7761.00,,,,
2017,03,MUMBAI,VISAKHAPATNAM,9208.00,8793.00,,,,
2017,04,MUMBAI,VISAKHAPATNAM,12898.00,12214.00,,,,
2017,05,MUMBAI,VISAKHAPATNAM,13218.00,13939.00,,,,
2017,06,MUMBAI,VISAKHAPATNAM,10393.00,10637.00,,,,
2017,07,MUMBAI,VISAKHAPATNAM,8221.00,9291.00,,,,
2017,08,MUMBAI,VISAKHAPATNAM,7817.00,10126.00,,,,
2017,09,MUMBAI,VISAKHAPATNAM,7173.00,8989.00,,,,
2017,10,MUMBAI,VISAKHAPATNAM,7620.00,8260.00,,,,
2017,11,MUMBAI,VISAKHAPATNAM,7586.00,9131.00,,,,
2017,12,MUMBAI,VISAKHAPATNAM,8096.00,8829.00,,,,
2018,01,MUMBAI,VISAKHAPATNAM,8173.00,9532.00,,,,
2018,02,MUMBAI,VISAKHAPATNAM,7894.00,8830.00,,,,
2018,03,MUMBAI,VISAKHAPATNAM,7925.00,9465.00,14.54,244.47,8.82,0.75
2018,04,MUMBAI,VISAKHAPATNAM,8162.00,8272.00,17.66,111.53,7.11,0.75
2018,05,MUMBAI,VISAKHAPATNAM,8293.00,8643.00,22.30,89.04,7.49,0.66
2018,06,MUMBAI,VISAKHAPATNAM,7244.00,7404.00,17.00,36.62,8.34,0.86
2018,07,MUMBAI,VISAKHAPATNAM,6915.00,7324.00,25.48,49.32,7.73,0.88
2018,08,MUMBAI,VISAKHAPATNAM,8188.00,8468.00,18.57,20.80,8.90,0.99
2018,09,MUMBAI,VISAKHAPATNAM,8368.00,9180.00,14.87,23.74,9.94,0.78
2018,10,MUMBAI,VISAKHAPATNAM,10177.00,10219.00,20.93,16.46,7.62,0.84
2018,11,MUMBAI,VISAKHAPATNAM,7618.00,8244.00,22.69,12.13,6.68,1.03
2018,12,MUMBAI,VISAKHAPATNAM,8392.00,8629.00,21.26,8.04,7.87,0.94
2019,01,MUMBAI,VISAKHAPATNAM,8967.00,9083.00,39.83,11.12,11.67,1.03
2019,02,MUMBAI,VISAKHAPATNAM,5220.00,5332.00,13.47,19.58,7.67,1.09
2019,03,MUMBAI,VISAKHAPATNAM,4387.00,4784.00,11.16,73.95,7.88,1.07
2019,04,MUMBAI,VISAKHAPATNAM,4816.00,5687.00,10.25,44.95,4.96,0.99
2019,05,MUMBAI,VISAKHAPATNAM,5433.00,6143.00,11.66,25.61,4.66,1.18
2019,06,MUMBAI,VISAKHAPATNAM,6592.00,7035.00,13.98,32.84,3.10,1.23
2019,07,MUMBAI,VISAKHAPATNAM,5199.00,5690.00,14.32,51.58,4.05,1.59
2019,08,MUMBAI,VISAKHAPATNAM,5507.00,6359.00,5.60,15.54,0.07,6.78
2019,09,MUMBAI,VISAKHAPATNAM,4912.00,5790.00,8.07,12.21,3.45,5.07
2019,10,MUMBAI,VISAKHAPATNAM,6660.00,6617.00,7.48,10.77,3.94,5.09
2019,11,MUMBAI,VISAKHAPATNAM,4821.00,5802.00,6.53,9.11,0.16,5.73
2019,12,MUMBAI,VISAKHAPATNAM,5634.00,5323.00,8.55,15.83,0.00,1.39
2020,01,MUMBAI,VISAKHAPATNAM,5915.00,6200.00,6.10,8.66,0.00,5.96
2020,02,MUMBAI,VISAKHAPATNAM,5952.00,6148.00,5.56,38.58,0.00,6.02
2020,03,MUMBAI,VISAKHAPATNAM,4253.00,3447.00,4.49,26.76,0.00,3.81
2020,05,MUMBAI,VISAKHAPATNAM,166.00,0.00,0.00,0.00,0.00,0.00
2020,06,MUMBAI,VISAKHAPATNAM,46.00,49.00,0.00,1.66,0.00,0.00
2020,07,MUMBAI,VISAKHAPATNAM,832.00,494.00,0.70,5.01,0.00,0.00
2020,08,MUMBAI,VISAKHAPATNAM,1056.00,1357.00,2.27,13.65,0.00,0.00
2020,09,MUMBAI,VISAKHAPATNAM,1857.00,2413.00,2.94,10.60,0.68,0.00
2020,10,MUMBAI,VISAKHAPATNAM,2816.00,3081.00,4.94,10.19,2.29,0.00
2020,11,MUMBAI,VISAKHAPATNAM,3662.00,3826.00,7.91,7.65,1.71,0.00
2020,12,MUMBAI,VISAKHAPATNAM,4536.00,3993.00,6.77,5.56,1.16,0.00
2021,01,MUMBAI,VISAKHAPATNAM,4300.00,4512.00,10.93,3.52,0.57,0.00
2021,02,MUMBAI,VISAKHAPATNAM,3528.00,3848.00,9.50,15.85,1.28,0.00
2021,03,MUMBAI,VISAKHAPATNAM,3787.00,3820.00,13.16,36.33,1.28,0.00
2021,04,MUMBAI,VISAKHAPATNAM,3490.00,2943.00,11.35,28.16,0.19,0.00
2021,06,MUMBAI,VISAKHAPATNAM,1577.00,2326.00,7.07,43.39,0.00,0.00
2021,07,MUMBAI,VISAKHAPATNAM,2325.00,2879.00,5.99,24.65,0.00,0.00
2021,08,MUMBAI,VISAKHAPATNAM,2690.00,3789.00,6.63,16.93,0.00,0.00
2021,09,MUMBAI,VISAKHAPATNAM,2259.00,3602.00,5.68,1.28,0.00,0.12
2021,10,MUMBAI,VISAKHAPATNAM,2570.00,4067.00,10.79,0.66,0.00,0.07
2021,11,MUMBAI,VISAKHAPATNAM,5305.00,6820.00,7.16,9.69,2.83,0.23
2021,12,MUMBAI,VISAKHAPATNAM,6586.00,7599.00,8.01,3.34,3.70,0.00
2022,01,MUMBAI,VISAKHAPATNAM,4195.00,4900.00,7.79,5.67,2.62,0.16
2022,02,MUMBAI,VISAKHAPATNAM,5063.00,6414.00,7.48,38.99,2.83,0.00
2022,03,MUMBAI,VISAKHAPATNAM,5591.00,6702.00,14.90,48.87,2.68,0.00
2022,04,MUMBAI,VISAKHAPATNAM,6036.00,6780.00,9.20,31.07,1.53,0.02
2022,05,MUMBAI,VISAKHAPATNAM,6852.00,7400.00,11.17,24.06,1.24,0.00
2022,06,MUMBAI,VISAKHAPATNAM,6834.00,7282.00,11.88,20.57,1.81,0.00
2022,07,MUMBAI,VISAKHAPATNAM,7001.00,6895.00,13.39,25.11,3.35,0.00
2022,08,MUMBAI,VISAKHAPATNAM,6763.00,8649.00,10.66,9.15,3.67,0.00
2022,09,MUMBAI,VISAKHAPATNAM,4608.00,5859.00,9.89,7.23,1.50,0.00
2022,10,MUMBAI,VISAKHAPATNAM,4633.00,4987.00,11.65,10.27,1.70,0.00
2022,11,MUMBAI,VISAKHAPATNAM,6534.00,7716.00,9.88,2.71,4.17,0.00
2022,12,MUMBAI,VISAKHAPATNAM,7815.00,8399.00,11.04,10.05,3.59,0.00
2023,01,MUMBAI,VISAKHAPATNAM,7647.00,8386.00,9.90,0.00,8.11,0.00
2023,02,MUMBAI,VISAKHAPATNAM,7988.00,9156.00,10.47,6.30,7.02,0.00
2023,03,MUMBAI,VISAKHAPATNAM,9195.00,10100.00,12.55,36.99,7.98,0.00
2023,04,MUMBAI,VISAKHAPATNAM,10816.00,11171.00,10.91,6.64,7.96,0.00
2023,05,MUMBAI,VISAKHAPATNAM,15898.00,15426.00,12.67,9.85,6.88,0.98
2023,06,MUMBAI,VISAKHAPATNAM,10834.00,10836.00,11.27,16.16,7.59,1.26
2023,07,MUMBAI,VISAKHAPATNAM,10100.00,10862.00,12.97,12.99,10.53,1.29
2023,08,MUMBAI,VISAKHAPATNAM,10486.00,10811.00,16.98,7.99,7.50,1.76
2023,09,MUMBAI,VISAKHAPATNAM,9329.00,10213.00,17.62,3.94,5.39,1.79
2023,10,MUMBAI,VISAKHAPATNAM,10512.00,10478.00,10.88,7.44,7.07,1.76
2023,11,MUMBAI,VISAKHAPATNAM,9143.00,8824.00,12.12,9.93,9.12,1.92
2023,12,MUMBAI,VISAKHAPATNAM,9593.00,9725.00,11.42,4.60,8.98,1.94
2024,01,MUMBAI,VISAKHAPATNAM,9418.00,9749.00,11.38,11.11,7.04,1.79
2024,02,MUMBAI,VISAKHAPATNAM,8830.00,8567.00,17.65,12.05,7.01,1.54
2024,03,MUMBAI,VISAKHAPATNAM,9416.00,9662.00,15.44,14.38,7.57,1.36
2024,04,MUMBAI,VISAKHAPATNAM,8712.00,8915.00,11.18,8.49,8.54,1.53
2024,06,MUMBAI,VISAKHAPATNAM,9335.00,8544.00,9.79,8.43,6.92,1.76
